0.0944037,699.829
0.0945963,700.276
0.094789,700.4
0.0949816,700.235
0.0951743,699.818
0.095367,699.183
0.0955596,698.355
0.0957523,697.349
0.095945,696.174
0.0961376,694.844
0.0963303,693.367
0.0965229,691.687
0.0967156,689.67
0.0969083,687.144
0.0971009,683.981
0.0972936,680.121
0.0974862,675.571
0.0976789,670.394
0.0978716,664.697
0.0980642,658.602
0.0982569,652.243
0.0984495,645.721
0.0986422,639.125
0.0988349,632.519
0.0990275,625.951
0.0992202,619.49
0.0994128,613.174
0.0996055,607.026
0.0997982,601.059
0.0999908,595.281
0.100183,589.688
0.100376,584.278
0.100569,579.049
0.100761,573.997
0.100954,569.117
0.101147,564.401
0.101339,559.842
0.101532,555.434
0.101725,551.167
0.101917,547.029
0.10211,543.012
0.102303,539.109
0.102495,535.312
0.102688,531.622
0.102881,528.065
0.103073,524.762
0.103266,522.022
0.103459,520.36
0.103651,520.365
0.103844,522.494
0.104037,526.907
0.104229,533.447
0.104422,541.722
0.104615,551.213
0.104807,561.382
0.105,571.788
0.105193,582.099
0.105385,592.079
0.105578,601.554
0.105771,610.416
0.105963,618.571
0.106156,626.01
0.106349,632.742
0.106541,638.777
0.106734,644.138
0.106927,648.859
0.107119,652.983
0.107312,656.56
0.107505,659.641
0.107697,662.275
0.10789,664.509
0.108083,666.383
0.108275,667.935
0.108468,669.191
0.108661,670.174
0.108853,670.905
0.109046,671.403
0.109239,671.689
0.109431,671.784
0.109624,671.708
0.109817,671.479
0.110009,671.108
0.110202,670.604
0.110394,669.952
0.110587,669.107
0.11078,668.009
0.110972,666.592
0.111165,664.796
0.111358,662.589
0.11155,659.972
0.111743,656.969
0.111936,653.622
0.112128,649.991
0.112321,646.132
0.112514,642.091
0.112706,637.915
0.112899,633.645
0.113092,629.303
0.113284,624.926
0.113477,620.55
0.11367,616.198
0.113862,611.894
0.114055,607.648
0.114248,603.472
0.11444,599.371
0.114633,595.348
0.114826,591.406
0.115018,587.547
0.115211,583.766
0.115404,580.062
0.115596,576.439
0.115789,572.893
0.115982,569.425
0.116174,566.031
0.116367,562.708
0.11656,559.459
0.116752,556.29
0.116945,553.234
0.117138,550.375
0.11733,547.882
0.117523,545.999
0.117716,544.993
0.117908,545.084
0.118101,546.395
0.118294,548.933
0.118486,552.596
0.118679,557.199
0.118872,562.515
0.119064,568.314
0.119257,574.404
